Id,SalePrice
1590,171000.0
1591,115000.0
1592,127000.0
1593,124500.0
1594,189000.0
1595,55000.0
1596,167000.0
1597,142600.0
1598,170000.0
1599,144000.0
1600,176000.0
1601,35311.0
1602,131000.0
1603,132000.0
1604,275000.0
1605,192000.0
1606,139000.0
1607,136905.0
1608,193879.0
1609,202900.0
1610,164500.0
1611,245500.0
1612,140000.0
1613,181000.0
1614,88000.0
1615,110500.0
1616,88000.0
1617,106000.0
1618,130000.0
1619,129500.0
1620,151400.0
1621,129500.0
1622,175000.0
1623,220000.0
1624,184000.0
1625,128500.0
1626,165000.0
1627,175000.0
1628,354000.0
1629,165400.0
1630,147000.0
1631,191000.0
1632,278000.0
1633,163900.0
1634,244000.0
1635,177500.0
1636,153900.0
1637,179900.0
1638,200000.0
1639,210000.0
1640,248000.0
1641,210000.0
1642,213250.0
1643,227000.0
1644,223500.0
1645,163500.0
1646,165000.0
1647,262280.0
1648,140000.0
1649,126500.0
1650,124900.0
1651,124900.0
1652,85400.0
1653,94500.0
1654,155000.0
1655,162000.0
1656,147000.0
1657,155000.0
1658,147000.0
1659,147000.0
1660,160000.0
1661,325000.0
1662,485000.0
1663,395192.0
1664,386250.0
1665,395192.0
1666,325000.0
1667,280000.0
1668,395192.0
1669,320000.0
1670,320000.0
1671,204000.0
1672,440000.0
1673,309000.0
1674,250000.0
1675,143000.0
1676,196000.0
1677,170000.0
1678,440000.0
1679,233230.0
1680,266000.0
1681,266000.0
1682,555000.0
1683,202500.0
1684,225000.0
1685,178000.0
1686,167240.0
1687,163900.0
1688,165400.0
1689,370878.0
1690,178000.0
1691,188500.0
1692,235000.0
1693,173000.0
1694,193000.0
1695,184100.0
1696,267000.0
1697,180000.0
1698,325000.0
1699,259000.0
1700,268000.0
1701,290000.0
1702,252000.0
1703,287090.0
1704,248328.0
1705,290000.0
1706,426000.0
1707,213490.0
1708,213250.0
1709,395192.0
1710,232000.0
1711,259000.0
1712,234000.0
1713,229000.0
1714,224900.0
1715,208500.0
1716,165000.0
1717,176000.0
1718,84500.0
1719,200000.0
1720,229000.0
1721,144000.0
1722,84500.0
1723,187000.0
1724,175900.0
1725,228000.0
1726,175900.0
1727,153900.0
1728,220000.0
1729,177000.0
1730,184000.0
1731,110000.0
1732,111250.0
1733,143000.0
1734,175000.0
1735,156000.0
1736,110000.0
1737,275000.0
1738,194500.0
1739,130000.0
1740,214000.0
1741,197000.0
1742,193000.0
1743,183900.0
1744,187100.0
1745,170000.0
1746,170000.0
1747,242000.0
1748,200000.0
1749,139000.0
1750,157000.0
1751,245500.0
1752,143000.0
1753,140000.0
1754,205000.0
1755,149900.0
1756,124500.0
1757,134800.0
1758,215000.0
1759,117000.0
1760,153500.0
1761,163000.0
1762,189000.0
1763,177000.0
1764,119000.0
1765,140000.0
1766,218000.0
1767,215000.0
1768,135000.0
1769,159000.0
1770,175000.0
1771,161500.0
1772,153000.0
1773,161500.0
1774,124500.0
1775,139000.0
1776,155000.0
1777,118500.0
1778,129500.0
1779,143500.0
1780,105000.0
1781,76500.0
1782,129900.0
1783,139000.0
1784,118500.0
1785,154000.0
1786,124000.0
1787,197000.0
1788,35311.0
1789,97000.0
1790,97000.0
1791,200000.0
1792,167000.0
1793,80000.0
1794,132000.0
1795,139000.0
1796,144500.0
1797,120500.0
1798,132500.0
1799,110000.0
1800,140000.0
1801,139000.0
1802,180500.0
1803,140000.0
1804,135000.0
1805,129500.0
1806,105000.0
1807,133900.0
1808,118500.0
1809,100000.0
1810,108000.0
1811,160000.0
1812,96500.0
1813,131000.0
1814,91300.0
1815,35311.0
1816,98000.0
1817,139500.0
1818,106000.0
1819,98000.0
1820,55000.0
1821,117000.0
1822,135000.0
1823,55000.0
1824,76500.0
1825,127000.0
1826,155000.0
1827,119000.0
1828,128000.0
1829,148000.0
1830,106000.0
1831,244400.0
1832,113000.0
1833,112000.0
1834,127000.0
1835,200000.0
1836,102000.0
1837,105000.0
1838,125000.0
1839,145000.0
1840,179000.0
1841,110000.0
1842,139500.0
1843,129900.0
1844,120000.0
1845,126000.0
1846,129000.0
1847,177000.0
1848,35311.0
1849,151000.0
1850,157000.0
1851,128000.0
1852,119200.0
1853,193000.0
1854,137500.0
1855,143500.0
1856,215000.0
1857,151000.0
1858,184000.0
1859,179000.0
1860,146000.0
1861,179000.0
1862,228000.0
1863,228000.0
1864,228000.0
1865,170000.0
1866,270000.0
1867,245350.0
1868,232000.0
1869,193879.0
1870,193879.0
1871,220000.0
1872,178000.0
1873,200000.0
1874,147000.0
1875,260000.0
1876,200500.0
1877,272000.0
1878,233170.0
1879,132500.0
1880,137000.0
1881,260000.0
1882,267000.0
1883,190000.0
1884,230000.0
1885,221000.0
1886,221000.0
1887,185000.0
1888,229000.0
1889,164500.0
1890,176500.0
1891,145000.0
1892,110000.0
1893,135000.0
1894,145900.0
1895,177000.0
1896,132500.0
1897,95000.0
1898,91000.0
1899,109900.0
1900,101000.0
1901,163000.0
1902,176000.0
1903,165400.0
1904,139000.0
1905,190000.0
1906,100000.0
1907,316600.0
1908,134900.0
1909,124000.0
1910,134900.0
1911,215000.0
1912,555000.0
1913,135000.0
1914,86000.0
1915,392500.0
1916,108500.0
1917,225000.0
1918,147000.0
1919,146000.0
1920,179200.0
1921,402861.0
1922,320000.0
1923,204000.0
1924,611657.0
1925,202900.0
1926,314813.0
1927,131000.0
1928,185000.0
1929,152000.0
1930,144000.0
1931,120500.0
1932,129500.0
1933,169900.0
1934,183200.0
1935,185000.0
1936,192000.0
1937,183200.0
1938,153900.0
1939,121500.0
1940,191000.0
1941,181000.0
1942,183200.0
1943,191000.0
1944,309000.0
1945,275000.0
1946,143000.0
1947,277500.0
1948,190000.0
1949,157000.0
1950,229456.0
1951,275000.0
1952,227000.0
1953,243000.0
1954,196500.0
1955,109000.0
1956,317000.0
1957,143000.0
1958,335000.0
1959,135000.0
1960,93500.0
1961,123000.0
1962,75500.0
1963,75500.0
1964,147000.0
1965,148500.0
1966,148500.0
1967,253293.0
1968,374000.0
1969,395192.0
1970,237000.0
1971,184750.0
1972,207500.0
1973,285000.0
1974,267000.0
1975,170000.0
1976,312500.0
1977,320000.0
1978,440000.0
1979,318061.0
1980,260000.0
1981,277500.0
1982,236000.0
1983,207500.0
1984,175500.0
1985,264561.0
1986,372402.0
1987,160200.0
1988,176000.0
1989,165400.0
1990,165400.0
1991,180000.0
1992,251000.0
1993,188500.0
1994,215000.0
1995,165400.0
1996,199900.0
1997,466500.0
1998,192000.0
1999,268000.0
2000,265000.0
2001,268000.0
2002,204000.0
2003,147000.0
2004,287000.0
2005,225000.0
2006,224900.0
2007,252000.0
2008,164700.0
2009,201000.0
2010,192500.0
2011,126175.0
2012,225000.0
2013,177500.0
2014,143000.0
2015,213000.0
2016,196000.0
2017,227000.0
2018,126000.0
2019,149900.0
2020,107500.0
2021,100000.0
2022,240000.0
2023,139000.0
2024,272000.0
2025,403000.0
2026,176000.0
2027,160000.0
2028,112000.0
2029,179400.0
2030,328900.0
2031,212000.0
2032,194000.0
2033,328900.0
2034,179400.0
2035,216000.0
2036,160000.0
2037,160000.0
2038,229000.0
2039,108959.0
2040,325000.0
2041,252678.0
2042,234000.0
2043,175000.0
2044,394432.0
2045,240000.0
2046,124000.0
2047,125000.0
2048,129500.0
2049,110000.0
2050,184000.0
2051,130000.0
2052,155000.0
2053,135000.0
2054,125000.0
2055,152000.0
2056,120000.0
2057,110000.0
2058,179900.0
2059,139000.0
2060,155000.0
2061,149500.0
2062,155000.0
2063,97000.0
2064,150750.0
2065,129500.0
2066,143000.0
2067,170000.0
2068,142600.0
2069,97000.0
2070,132500.0
2071,86000.0
2072,137500.0
2073,128500.0
2074,153500.0
2075,126500.0
2076,110000.0
2077,157000.0
2078,117500.0
2079,132000.0
2080,140000.0
2081,126000.0
2082,145000.0
2083,93500.0
2084,124500.0
2085,154000.0
2086,158500.0
2087,105000.0
2088,158000.0
2089,86000.0
2090,153575.0
2091,169500.0
2092,135000.0
2093,105000.0
2094,112500.0
2095,95000.0
2096,78000.0
2097,99900.0
2098,120500.0
2099,60000.0
2100,145000.0
2101,135000.0
2102,128000.0
2103,98000.0
2104,136500.0
2105,99900.0
2106,40000.0
2107,200000.0
2108,100000.0
2109,161500.0
2110,119200.0
2111,131000.0
2112,106000.0
2113,101000.0
2114,91000.0
2115,219500.0
2116,88000.0
2117,128000.0
2118,128000.0
2119,119000.0
2120,127000.0
2121,110000.0
2122,120500.0
2123,120000.0
2124,251000.0
2125,128000.0
2126,135000.0
2127,157500.0
2128,114504.0
2129,85500.0
2130,125000.0
2131,119500.0
2132,135000.0
2133,189950.0
2134,119500.0
2135,97000.0
2136,127500.0
2137,84500.0
2138,137500.0
2139,129000.0
2140,142000.0
2141,120000.0
2142,93000.0
2143,129000.0
2144,165000.0
2145,127000.0
2146,150000.0
2147,235000.0
2148,138500.0
2149,129000.0
2150,196500.0
2151,132500.0
2152,147000.0
2153,145000.0
2154,107500.0
2155,173000.0
2156,189000.0
2157,227000.0
2158,215000.0
2159,170000.0
2160,155835.0
2161,245350.0
2162,374000.0
2163,270000.0
2164,301500.0
2165,190000.0
2166,147000.0
2167,252678.0
2168,231500.0
2169,214000.0
2170,230000.0
2171,108959.0
2172,148000.0
2173,190000.0
2174,228500.0
2175,229000.0
2176,325000.0
2177,317000.0
2178,183000.0
2179,149000.0
2180,204750.0
2181,185500.0
2182,230000.0
2183,213250.0
2184,136000.0
2185,175000.0
2186,129000.0
2187,125000.0
2188,120000.0
2189,200500.0
2190,82000.0
2191,135500.0
2192,149900.0
2193,79000.0
2194,219500.0
2195,123600.0
2196,144500.0
2197,133000.0
2198,181000.0
2199,171500.0
2200,134800.0
2201,147000.0
2202,180000.0
2203,55000.0
2204,145000.0
2205,122000.0
2206,137500.0
2207,90350.0
2208,205000.0
2209,215000.0
2210,119900.0
2211,88000.0
2212,107900.0
2213,103200.0
2214,131000.0
2215,121000.0
2216,143000.0
2217,118500.0
2218,91000.0
2219,120000.0
2220,91300.0
2221,392500.0
2222,275000.0
2223,440000.0
2224,239900.0
2225,145000.0
2226,179200.0
2227,207000.0
2228,255500.0
2229,293077.0
2230,164500.0
2231,196500.0
2232,179200.0
2233,175000.0
2234,187500.0
2235,182900.0
2236,232000.0
2237,395000.0
2238,206300.0
2239,147000.0
2240,162000.0
2241,158000.0
2242,124500.0
2243,127000.0
2244,119900.0
2245,91000.0
2246,154500.0
2247,148500.0
2248,130500.0
2249,130000.0
2250,129500.0
2251,90000.0
2252,152000.0
2253,168000.0
2254,183200.0
2255,193000.0
2256,183500.0
2257,200000.0
2258,162900.0
2259,189000.0
2260,170000.0
2261,176000.0
2262,235000.0
2263,320000.0
2264,271900.0
2265,158000.0
2266,319900.0
2267,170000.0
2268,465000.0
2269,99500.0
2270,194500.0
2271,252678.0
2272,196500.0
2273,162500.0
2274,179000.0
2275,185000.0
2276,229000.0
2277,107500.0
2278,165000.0
2279,114500.0
2280,123600.0
2281,175000.0
2282,160000.0
2283,88000.0
2284,85400.0
2285,148500.0
2286,132500.0
2287,395192.0
2288,280000.0
2289,340000.0
2290,394617.0
2291,280000.0
2292,440000.0
2293,386250.0
2294,342643.0
2295,501837.0
2296,556581.0
2297,345000.0
2298,377426.0
2299,317000.0
2300,320000.0
2301,287000.0
2302,255500.0
2303,233170.0
2304,174000.0
2305,212000.0
2306,212000.0
2307,176000.0
2308,209500.0
2309,277500.0
2310,246578.0
2311,184100.0
2312,178900.0
2313,178900.0
2314,179665.0
2315,156932.0
2316,156932.0
2317,177500.0
2318,156932.0
2319,164700.0
2320,159895.0
2321,254000.0
2322,159895.0
2323,190000.0
2324,170000.0
2325,201000.0
2326,163900.0
2327,183500.0
2328,185000.0
2329,192000.0
2330,175000.0
2331,313000.0
2332,403000.0
2333,410000.0
2334,248000.0
2335,157000.0
2336,290000.0
2337,227680.0
2338,252000.0
2339,225000.0
2340,465000.0
2341,213000.0
2342,178000.0
2343,232000.0
2344,219210.0
2345,253000.0
2346,244600.0
2347,172500.0
2348,239900.0
2349,163990.0
2350,287000.0
2351,201000.0
2352,255000.0
2353,200000.0
2354,109000.0
2355,84500.0
2356,155000.0
2357,233170.0
2358,175900.0
2359,120000.0
2360,112500.0
2361,138000.0
2362,222000.0
2363,156000.0
2364,165500.0
2365,222500.0
2366,160200.0
2367,112000.0
2368,208900.0
2369,112000.0
2370,179400.0
2371,179400.0
2372,230000.0
2373,250000.0
2374,320000.0
2375,367294.0
2376,430000.0
2377,325000.0
2378,180500.0
2379,169500.0
2380,155000.0
2381,163000.0
2382,289000.0
2383,174000.0
2384,215000.0
2385,175000.0
2386,144900.0
2387,142000.0
2388,101800.0
2389,144900.0
2390,139950.0
2391,132500.0
2392,124500.0
2393,262500.0
2394,181500.0
2395,189000.0
2396,139400.0
2397,197900.0
2398,90350.0
2399,125000.0
2400,110000.0
2401,134800.0
2402,154000.0
2403,124000.0
2404,136000.0
2405,143000.0
2406,127000.0
2407,148500.0
2408,144000.0
2409,177000.0
2410,167000.0
2411,127000.0
2412,139000.0
2413,177000.0
2414,311500.0
2415,124500.0
2416,119000.0
2417,129500.0
2418,127000.0
2419,107000.0
2420,127000.0
2421,128950.0
2422,100000.0
2423,145900.0
2424,139950.0
2425,189000.0
2426,188000.0
2427,96500.0
2428,161000.0
2429,120000.0
2430,109008.0
2431,177000.0
2432,132500.0
2433,177000.0
2434,125000.0
2435,167000.0
2436,125000.0
2437,127500.0
2438,88000.0
2439,112500.0
2440,98000.0
2441,125000.0
2442,112500.0
2443,108480.0
2444,98000.0
2445,130000.0
2446,137000.0
2447,205950.0
2448,178000.0
2449,98000.0
2450,157500.0
2451,125500.0
2452,205950.0
2453,100000.0
2454,187000.0
2455,125000.0
2456,127000.0
2457,152000.0
2458,128000.0
2459,91300.0
2460,146500.0
2461,128000.0
2462,133000.0
2463,127000.0
2464,137000.0
2465,141000.0
2466,140000.0
2467,171000.0
2468,137450.0
2469,108500.0
2470,179900.0
2471,110000.0
2472,102000.0
2473,143750.0
2474,119500.0
2475,167500.0
2476,120000.0
2477,102000.0
2478,394432.0
2479,80000.0
2480,140000.0
2481,112000.0
2482,138500.0
2483,125000.0
2484,112500.0
2485,143250.0
2486,220000.0
2487,179900.0
2488,101000.0
2489,163000.0
2490,161500.0
2491,88000.0
2492,180000.0
2493,95000.0
2494,235000.0
2495,151000.0
2496,277000.0
2497,219500.0
2498,123000.0
2499,124000.0
2500,176000.0
2501,135000.0
2502,138000.0
2503,139500.0
2504,99500.0
2505,194500.0
2506,204900.0
2507,350000.0
2508,204900.0
2509,260000.0
2510,220000.0
2511,191000.0
2512,239900.0
2513,250000.0
2514,108959.0
2515,145000.0
2516,173500.0
2517,137000.0
2518,154500.0
2519,240000.0
2520,216000.0
2521,195000.0
2522,195000.0
2523,132500.0
2524,135000.0
2525,150500.0
2526,132500.0
2527,85000.0
2528,97000.0
2529,129900.0
2530,120000.0
2531,229000.0
2532,250000.0
2533,190000.0
2534,192000.0
2535,237000.0
2536,197900.0
2537,239686.0
2538,183000.0
2539,194000.0
2540,169990.0
2541,188500.0
2542,178000.0
2543,127000.0
2544,148000.0
2545,163000.0
2546,163000.0
2547,147000.0
2548,179000.0
2549,177000.0
2550,385000.0
2551,148000.0
2552,115000.0
2553,135500.0
2554,145000.0
2555,146500.0
2556,129900.0
2557,129900.0
2558,200000.0
2559,60000.0
2560,145000.0
2561,101000.0
2562,117000.0
2563,101000.0
2564,183500.0
2565,151000.0
2566,145000.0
2567,152000.0
2568,156500.0
2569,190000.0
2570,119900.0
2571,179200.0
2572,116500.0
2573,555000.0
2574,197000.0
2575,129000.0
2576,145900.0
2577,132000.0
2578,116000.0
2579,107000.0
2580,160000.0
2581,156000.0
2582,132000.0
2583,275000.0
2584,179000.0
2585,214000.0
2586,239686.0
2587,262280.0
2588,135000.0
2589,147000.0
2590,189000.0
2591,187000.0
2592,250580.0
2593,213490.0
2594,265900.0
2595,192000.0
2596,312500.0
2597,179200.0
2598,187500.0
2599,465000.0
2600,159500.0
2601,171000.0
2602,88000.0
2603,91000.0
2604,91500.0
2605,85000.0
2606,135000.0
2607,218000.0
2608,158000.0
2609,180000.0
2610,130500.0
2611,149900.0
2612,108959.0
2613,112000.0
2614,156000.0
2615,185000.0
2616,128500.0
2617,153000.0
2618,143000.0
2619,262500.0
2620,192000.0
2621,178000.0
2622,178000.0
2623,175000.0
2624,271900.0
2625,360000.0
2626,173000.0
2627,112000.0
2628,345000.0
2629,438780.0
2630,310000.0
2631,501837.0
2632,582933.0
2633,251000.0
2634,233230.0
2635,171000.0
2636,174000.0
2637,165500.0
2638,345000.0
2639,187000.0
2640,181500.0
2641,88000.0
2642,160000.0
2643,94500.0
2644,125000.0
2645,118000.0
2646,85400.0
2647,122500.0
2648,127500.0
2649,141000.0
2650,151000.0
2651,112000.0
2652,440000.0
2653,440000.0
2654,256300.0
2655,440000.0
2656,438780.0
2657,370878.0
2658,280000.0
2659,280000.0
2660,426000.0
2661,320000.0
2662,440000.0
2663,284000.0
2664,319900.0
2665,395192.0
2666,266000.0
2667,178900.0
2668,225000.0
2669,169990.0
2670,276000.0
2671,179540.0
2672,189000.0
2673,207000.0
2674,183500.0
2675,160200.0
2676,225000.0
2677,173000.0
2678,309000.0
2679,229000.0
2680,290000.0
2681,325000.0
2682,302000.0
2683,403000.0
2684,403000.0
2685,403000.0
2686,253000.0
2687,193000.0
2688,225000.0
2689,224900.0
2690,193000.0
2691,176432.0
2692,126175.0
2693,227680.0
2694,84500.0
2695,234000.0
2696,175500.0
2697,181000.0
2698,175900.0
2699,176000.0
2700,153900.0
2701,177000.0
2702,141000.0
2703,112000.0
2704,134450.0
2705,109008.0
2706,135000.0
2707,137000.0
2708,128500.0
2709,130000.0
2710,62383.0
2711,260000.0
2712,341000.0
2713,194201.0
2714,147400.0
2715,168500.0
2716,185000.0
2717,200141.0
2718,201000.0
2719,130500.0
2720,262500.0
2721,146800.0
2722,144000.0
2723,118500.0
2724,133000.0
2725,138500.0
2726,197500.0
2727,180000.0
2728,181000.0
2729,118500.0
2730,136000.0
2731,110000.0
2732,119000.0
2733,157000.0
2734,149350.0
2735,136000.0
2736,119000.0
2737,119000.0
2738,124000.0
2739,148000.0
2740,137000.0
2741,157000.0
2742,167500.0
2743,141000.0
2744,160000.0
2745,135000.0
2746,121000.0
2747,143500.0
2748,159500.0
2749,110000.0
2750,138800.0
2751,117000.0
2752,98600.0
2753,139950.0
2754,239000.0
2755,124500.0
2756,97000.0
2757,108500.0
2758,110000.0
2759,140000.0
2760,91500.0
2761,141000.0
2762,136000.0
2763,160000.0
2764,176000.0
2765,294000.0
2766,133000.0
2767,90000.0
2768,143000.0
2769,135000.0
2770,110000.0
2771,134800.0
2772,126000.0
2773,157500.0
2774,234000.0
2775,118000.0
2776,100000.0
2777,153575.0
2778,66500.0
2779,117500.0
2780,112500.0
2781,109500.0
2782,105900.0
2783,114504.0
2784,112500.0
2785,120500.0
2786,130000.0
2787,125000.0
2788,105000.0
2789,200000.0
2790,128000.0
2791,100000.0
2792,67000.0
2793,135500.0
2794,128000.0
2795,78000.0
2796,119500.0
2797,139000.0
2798,119500.0
2799,134900.0
2800,52500.0
2801,127500.0
2802,79900.0
2803,110000.0
2804,151000.0
2805,133000.0
2806,107000.0
2807,207000.0
2808,165500.0
2809,120000.0
2810,136000.0
2811,160000.0
2812,142500.0
2813,185750.0
2814,143000.0
2815,97000.0
2816,156500.0
2817,115000.0
2818,97000.0
2819,275000.0
2820,139950.0
2821,127500.0
2822,139000.0
2823,200000.0
2824,190000.0
2825,143500.0
2826,154000.0
2827,141000.0
2828,239000.0
2829,207500.0
2830,239799.0
2831,194000.0
2832,177500.0
2833,239799.0
2834,172500.0
2835,233170.0
2836,212000.0
2837,180000.0
2838,160000.0
2839,178000.0
2840,240000.0
2841,195000.0
2842,235000.0
2843,133500.0
2844,132000.0
2845,127500.0
2846,190000.0
2847,176000.0
2848,194000.0
2849,189000.0
2850,335000.0
2851,175000.0
2852,252678.0
2853,339750.0
2854,140000.0
2855,227000.0
2856,190000.0
2857,212000.0
2858,203000.0
2859,112000.0
2860,127500.0
2861,157900.0
2862,212000.0
2863,127000.0
2864,200000.0
2865,145000.0
2866,130000.0
2867,126000.0
2868,139500.0
2869,169500.0
2870,235000.0
2871,55000.0
2872,113000.0
2873,127000.0
2874,95000.0
2875,123000.0
2876,153575.0
2877,135000.0
2878,128000.0
2879,150500.0
2880,146500.0
2881,133000.0
2882,144500.0
2883,183500.0
2884,184000.0
2885,207000.0
2886,225000.0
2887,93500.0
2888,114500.0
2889,35311.0
2890,68500.0
2891,124500.0
2892,79000.0
2893,145000.0
2894,37900.0
2895,275000.0
2896,275000.0
2897,99500.0
2898,135000.0
2899,225000.0
2900,243000.0
2901,156500.0
2902,182900.0
2903,340000.0
2904,285000.0
2905,139400.0
2906,206300.0
2907,115000.0
2908,156000.0
2909,136905.0
2910,92000.0
2911,88000.0
2912,220000.0
2913,106000.0
2914,110500.0
2915,37900.0
2916,106000.0
2917,144000.0
2918,219500.0
2919,339750.0
