Id,SalePrice
2048,144344.06
2049,168456.73
2050,188425.38
2051,113911.34
2052,129822.195
2053,147430.4
2054,86694.28
2055,154355.97
2056,137479.56
2057,113541.18
2058,223287.52
2059,133802.19
2060,165946.48
2061,170517.34
2062,130138.36
2063,104247.72
2064,144193.53
2065,124503.4
2066,157883.88
2067,123131.734
2068,80814.1
2069,92525.39
2070,113628.266
2071,89260.14
2072,105742.16
2073,135673.89
2074,188027.77
2075,152007.55
2076,127386.984
2077,153091.95
2078,131689.33
2079,131168.2
2080,113462.22
2081,126432.5
2082,142176.28
2083,149528.53
2084,110321.484
2085,119544.6
2086,142061.2
2087,125642.68
2088,92518.78
2089,65280.938
2090,130562.336
2091,116664.5
2092,126984.0
2093,115573.42
2094,123767.91
2095,145760.27
2096,80980.21
2097,87852.88
2098,146073.62
2099,55797.03
2100,82899.055
2101,117015.32
2102,123674.64
2103,107493.695
2104,143914.28
2105,121300.89
2106,66308.05
2107,213839.06
2108,107730.03
2109,111076.86
2110,136270.31
2111,148698.45
2112,146294.47
2113,118293.0
2114,117798.71
2115,162844.78
2116,125539.25
2117,149037.92
2118,124044.54
2119,105885.68
2120,116691.875
2121,103776.4
2122,108758.99
2123,77901.94
2124,189407.86
2125,130799.17
2126,147881.64
2127,165954.38
2128,128760.49
2129,92350.64
2130,150290.56
2131,152026.73
2132,118742.85
2133,123977.85
2134,118361.9
2135,82024.95
2136,69390.0
2137,114918.625
2138,131965.7
2139,154937.61
2140,138665.47
2141,149770.69
2142,125622.94
2143,141373.95
2144,122248.01
2145,135050.17
2146,157644.3
2147,140650.0
2148,130935.93
2149,152845.03
2150,211237.81
2151,109197.914
2152,176679.83
2153,176493.14
2154,107791.49
2155,150902.66
2156,271998.2
2157,223321.48
2158,229912.4
2159,205412.55
2160,173002.3
2161,239714.55
2162,405882.12
2163,356874.75
2164,240214.19
2165,183655.45
2166,152191.75
2167,219861.62
2168,198269.77
2169,200582.84
2170,220788.92
2171,154671.8
2172,138597.72
2173,160104.25
2174,225632.53
2175,314446.4
2176,307963.38
2177,248688.44
2178,199610.38
2179,140001.94
2180,227959.28
2181,193864.45
2182,224491.02
2183,188778.75
2184,124463.516
2185,108819.6
2186,148152.08
2187,151413.55
2188,154084.81
2189,220113.61
2190,81898.164
2191,86362.95
2192,99650.0
2193,103881.91
2194,109542.61
2195,109531.9
2196,106493.984
2197,117503.68
2198,160151.61
2199,175802.27
2200,148834.69
2201,149395.03
2202,215251.77
2203,144177.11
2204,185797.16
2205,108996.72
2206,141413.31
2207,212434.45
2208,255823.31
2209,235101.52
2210,126976.74
2211,125717.516
2212,113989.87
2213,105341.625
2214,134216.05
2215,106869.44
2216,154940.23
2217,92710.914
2218,70070.64
2219,83026.23
2220,67899.81
2221,326345.78
2222,246480.78
2223,280262.5
2224,207192.06
2225,139959.53
2226,197093.14
2227,197429.66
2228,252071.9
2229,258000.31
2230,153156.44
2231,226827.42
2232,183772.42
2233,172378.94
2234,237282.64
2235,214427.7
2236,269099.97
2237,343656.94
2238,203925.47
2239,114064.94
2240,156942.03
2241,163075.9
2242,125395.17
2243,129150.43
2244,106012.09
2245,104592.914
2246,138347.77
2247,118949.01
2248,126066.29
2249,121724.5
2250,134934.75
2251,110798.68
2252,172413.34
2253,156788.56
2254,184519.52
2255,193449.33
2256,186753.81
2257,207814.17
2258,168717.33
2259,178885.66
2260,153878.58
2261,189710.89
2262,208475.75
2263,343986.06
2264,457893.3
2265,185967.7
2266,307700.9
2267,366382.16
2268,421531.25
2269,149097.16
2270,186851.98
2271,221203.75
2272,191380.78
2273,159609.42
2274,173361.69
2275,174579.9
2276,181008.4
2277,191403.67
2278,144404.33
2279,119277.43
2280,126325.79
2281,164496.62
2282,181273.08
2283,108831.375
2284,106797.06
2285,148894.12
2286,120356.64
2287,349668.97
2288,275174.38
2289,412616.28
2290,478287.72
2291,323562.75
2292,435573.0
2293,523414.25
2294,435257.78
2295,464663.7
2296,282928.53
2297,304976.44
2298,306262.06
2299,397205.2
2300,340062.9
2301,264815.25
2302,246333.98
2303,252385.72
2304,240721.22
2305,184596.36
2306,180708.19
2307,188753.52
2308,223761.81
2309,277845.5
2310,224906.19
2311,191847.52
2312,181699.05
2313,172599.7
2314,174345.7
2315,179512.42
2316,189549.34
2317,186643.44
2318,179736.8
2319,178068.84
2320,198409.19
2321,228226.55
2322,171263.39
2323,180265.86
2324,172064.58
2325,211727.23
2326,166802.88
2327,209837.17
2328,233811.33
2329,190744.36
2330,176799.39
2331,385907.84
2332,406902.75
2333,328730.5
2334,259338.05
2335,254987.98
2336,332595.44
2337,209728.8
2338,275080.56
2339,216453.98
2340,405952.9
2341,218170.36
2342,236349.9
2343,223815.11
2344,232409.55
2345,229281.22
2346,223339.42
2347,205106.52
2348,235610.77
2349,187191.8
2350,281164.9
2351,249014.61
2352,257246.67
2353,260357.03
2354,144500.4
2355,157907.0
2356,145865.14
2357,191063.42
2358,187023.67
2359,130885.305
2360,112471.32
2361,144376.78
2362,273969.94
2363,123795.36
2364,161653.0
2365,222421.72
2366,203026.25
2367,228989.16
2368,210835.12
2369,228426.78
2370,174499.5
2371,172510.47
2372,200452.77
2373,286809.7
2374,326206.3
2375,261965.03
2376,288050.06
2377,395989.5
2378,132483.75
2379,209491.25
2380,148370.08
2381,165989.97
2382,197890.03
2383,200768.12
2384,243756.88
2385,159927.4
2386,135106.14
2387,133965.58
2388,93294.47
2389,126570.53
2390,147523.8
2391,142725.27
2392,114482.18
2393,166782.69
2394,143995.88
2395,210288.38
2396,136215.81
2397,216848.77
2398,142923.5
2399,63360.715
2400,59743.77
2401,111669.766
2402,135466.19
2403,138745.98
2404,145129.6
2405,160039.97
2406,145299.03
2407,124953.734
2408,141049.42
2409,122337.94
2410,163085.86
2411,120802.88
2412,164477.89
2413,125282.41
2414,134781.25
2415,137272.86
2416,130948.21
2417,130783.55
2418,134243.72
2419,127616.52
2420,125956.125
2421,150580.03
2422,118772.19
2423,122603.51
2424,157327.08
2425,240422.52
2426,140734.94
2427,138611.73
2428,178723.64
2429,113052.664
2430,135067.61
2431,107715.71
2432,149083.6
2433,146863.61
2434,137887.84
2435,154094.39
2436,110322.86
2437,102888.805
2438,127974.57
2439,107930.87
2440,118894.07
2441,100753.016
2442,96272.61
2443,119947.78
2444,121304.22
2445,79758.44
2446,135703.7
2447,168405.44
2448,133444.77
2449,106945.875
2450,142210.97
2451,123782.61
2452,199773.12
2453,95796.46
2454,127333.54
2455,132443.2
2456,133906.39
2457,137537.42
2458,129576.336
2459,104951.46
2460,142036.73
2461,115986.1
2462,139744.02
2463,126767.805
2464,179636.17
2465,136812.88
2466,110062.74
2467,134047.81
2468,70482.2
2469,68014.69
2470,194328.86
2471,222857.92
2472,166764.95
2473,118018.68
2474,78129.055
2475,220048.94
2476,111948.78
2477,129067.31
2478,151743.48
2479,105891.805
2480,159135.94
2481,125253.84
2482,132970.19
2483,108040.68
2484,124597.305
2485,121055.336
2486,166073.19
2487,184917.94
2488,161241.42
2489,157388.66
2490,158088.98
2491,99033.01
2492,183042.17
2493,147791.92
2494,150263.42
2495,85342.12
2496,247808.03
2497,151433.66
2498,108218.35
2499,96525.1
2500,124748.195
2501,131715.97
2502,157471.19
2503,88312.875
2504,182245.94
2505,221850.69
2506,254304.73
2507,296791.88
2508,254778.34
2509,214970.25
2510,220906.9
2511,174884.47
2512,201984.39
2513,206163.34
2514,261649.4
2515,156419.81
2516,171775.0
2517,142302.89
2518,150392.31
2519,219202.42
2520,221518.3
2521,190629.0
2522,221269.06
2523,120713.195
2524,141726.11
2525,147366.98
2526,136360.78
2527,109267.96
2528,130575.234
2529,128196.85
2530,127592.79
2531,241223.48
2532,226193.84
2533,195821.4
2534,224453.27
2535,340258.4
2536,237471.12
2537,237407.05
2538,181233.89
2539,188965.81
2540,180246.23
2541,179311.39
2542,167716.92
2543,126597.51
2544,126952.016
2545,136705.72
2546,125239.28
2547,149005.39
2548,150413.38
2549,161630.11
2550,277576.25
2551,139511.73
2552,127461.93
2553,78891.086
2554,99193.61
2555,122593.63
2556,110647.914
2557,115801.3
2558,177382.95
2559,138637.7
2560,153531.88
2561,154771.62
2562,147026.95
2563,161255.66
2564,200970.95
2565,146837.75
2566,166717.11
2567,134506.19
2568,201039.4
2569,199535.97
2570,122940.516
2571,187007.36
2572,164336.12
2573,216674.75
2574,272047.66
2575,130476.51
2576,129798.97
2577,166855.38
2578,83921.4
2579,56028.61
2580,135237.27
2581,123378.48
2582,122108.375
2583,278201.16
2584,163673.2
2585,177604.94
2586,218618.47
2587,204705.55
2588,156531.7
2589,151455.34
2590,205932.23
2591,219619.88
2592,213161.17
2593,260887.03
2594,172650.84
2595,204606.4
2596,324998.66
2597,185236.72
2598,270884.78
2599,315174.47
2600,205987.84
2601,155336.62
2602,79090.484
2603,96374.84
2604,94002.695
2605,70905.61
2606,150853.84
2607,195102.84
2608,196538.72
2609,160760.83
2610,119023.29
2611,129436.75
2612,149725.89
2613,125478.07
2614,119902.055
2615,155438.52
2616,145972.98
2617,201148.03
2618,212218.44
2619,192168.73
2620,190036.88
2621,183676.42
2622,185584.78
2623,267715.12
2624,295388.72
2625,311899.4
2626,178630.69
2627,174609.08
2628,469927.6
2629,541945.1
2630,383038.34
2631,467991.5
2632,448645.47
2633,345555.78
2634,408092.66
2635,152848.55
2636,179201.42
2637,176450.03
2638,271768.97
2639,192266.36
2640,152102.34
2641,105120.02
2642,189453.12
2643,103412.21
2644,124186.98
2645,111202.41
2646,96472.85
2647,110383.91
2648,141375.55
2649,146910.19
2650,148477.34
2651,139011.36
2652,420461.2
2653,241450.88
2654,259380.08
2655,395737.1
2656,333668.0
2657,369375.25
2658,284053.44
2659,310759.78
2660,347713.06
2661,373369.47
2662,345907.1
2663,279542.0
2664,269009.44
2665,321129.3
2666,299073.84
2667,166875.23
2668,180504.62
2669,184194.25
2670,299183.47
2671,187407.52
2672,194499.17
2673,201131.97
2674,199560.95
2675,170281.8
2676,187516.0
2677,193908.44
2678,255208.48
2679,276774.7
2680,276406.1
2681,430003.06
2682,337847.06
2683,513896.94
2684,315829.1
2685,362896.1
2686,248866.7
2687,330295.72
2688,220764.81
2689,221793.08
2690,489447.25
2691,184204.06
2692,141184.75
2693,192605.27
2694,143184.0
2695,192785.38
2696,181358.25
2697,189936.78
2698,188583.3
2699,164732.08
2700,152864.03
2701,139019.34
2702,95056.56
2703,117251.58
2704,143763.11
2705,116724.42
2706,109962.96
2707,117571.4
2708,138023.45
2709,114246.96
2710,131796.48
2711,307847.84
2712,388787.3
2713,173830.72
2714,145316.25
2715,170303.03
2716,146777.02
2717,177775.3
2718,228753.94
2719,157712.62
2720,171465.84
2721,130383.06
2722,162865.45
2723,146339.25
2724,127391.516
2725,134056.28
2726,144505.95
2727,196819.12
2728,163034.31
2729,149114.34
2730,141040.84
2731,134833.1
2732,128536.53
2733,160923.1
2734,135457.75
2735,128299.695
2736,137566.92
2737,125495.51
2738,133752.58
2739,165198.27
2740,134320.06
2741,155548.94
2742,140884.78
2743,145376.94
2744,164740.22
2745,148217.19
2746,132887.7
2747,144877.81
2748,121351.22
2749,126483.445
2750,139425.28
2751,133863.89
2752,228492.05
2753,152969.9
2754,239990.56
2755,126260.58
2756,101973.13
2757,71762.68
2758,66649.33
2759,150262.52
2760,129086.37
2761,149070.16
2762,151316.16
2763,171051.14
2764,145007.23
2765,288068.0
2766,133048.17
2767,93159.46
2768,141697.39
2769,137959.02
2770,155405.08
2771,112435.805
2772,126208.52
2773,151619.19
2774,139101.02
2775,130124.64
2776,145639.45
2777,140481.31
2778,114042.72
2779,128306.72
2780,100599.29
2781,95863.266
2782,79491.7
2783,110484.1
2784,128965.35
2785,136186.38
2786,72732.71
2787,129071.05
2788,68642.85
2789,190979.88
2790,90791.79
2791,112228.13
2792,61544.707
2793,181525.97
2794,107194.05
2795,122692.55
2796,99702.73
2797,210482.69
2798,119447.05
2799,115990.55
2800,54950.125
2801,110867.99
2802,135926.69
2803,179165.47
2804,137792.97
2805,110389.09
2806,77355.2
2807,168136.58
2808,151869.62
2809,138451.23
2810,130921.83
2811,158704.23
2812,159897.27
2813,163870.6
2814,145797.69
2815,106594.71
2816,234222.58
2817,157026.39
2818,130448.99
2819,148636.92
2820,137267.03
2821,111367.5
2822,198216.28
2823,328697.28
2824,180692.31
2825,171311.14
2826,129543.99
2827,135007.81
2828,204215.23
2829,208720.1
2830,232108.19
2831,182115.3
2832,240908.33
2833,278668.44
2834,204308.02
2835,205605.88
2836,188677.27
2837,156672.38
2838,153808.03
2839,180465.92
2840,203920.16
2841,207086.89
2842,226592.94
2843,149504.97
2844,154733.61
2845,118377.6
2846,207860.27
2847,205891.25
2848,227317.58
2849,198172.06
2850,285209.34
2851,219192.77
2852,240271.44
2853,241661.7
2854,140796.56
2855,203092.31
2856,202904.78
2857,185125.36
2858,208050.67
2859,111369.07
2860,123963.93
2861,127632.01
2862,187961.17
2863,138621.2
2864,241084.12
2865,147918.75
2866,138169.94
2867,94666.414
2868,91223.35
2869,106678.12
2870,122396.375
2871,87176.766
2872,45234.734
2873,106288.375
2874,139684.89
2875,113874.89
2876,162399.84
2877,136545.72
2878,179115.98
2879,143134.89
2880,99424.62
2881,155888.6
2882,166302.92
2883,194836.98
2884,199125.19
2885,187911.55
2886,244439.97
2887,99409.83
2888,133624.17
2889,47374.406
2890,81541.95
2891,130635.49
2892,61220.062
2893,85466.77
2894,59908.164
2895,318332.06
2896,282394.12
2897,189132.08
2898,151387.66
2899,213032.83
2900,159745.75
2901,204435.86
2902,194614.78
2903,342164.1
2904,360720.28
2905,97645.305
2906,211230.25
2907,111440.555
2908,135005.44
2909,146267.86
2910,82658.97
2911,78801.46
2912,141938.11
2913,69543.94
2914,76420.58
2915,84898.39
2916,66331.1
2917,173011.47
2918,117576.22
2919,233815.38
